,Position,"Track Name",Artist,Streams,URL,data_chart
7,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",516126,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4,2020-12-28
8,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",489246,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs,2020-12-28
9,"Só Tem Eu","Zé Felipe",455527,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0,2020-12-28
10,"Rainha da Favela",LUDMILLA,429644,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu,2020-12-28
11,"Figurinha - Ao Vivo","Douglas & Vinicius",419021,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE,2020-12-28
12,"Ilusão (Cracolândia)","MC Hariel",416237,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif,2020-12-28
13,"Amor da Despedida","Os Barões Da Pisadinha",412223,https://open.spotify.com/track/0WlmiIK5qFQ4dAB4mCA4sI,2020-12-28
14,Letícia,"Zé Vaqueiro",399837,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH,2020-12-28
15,Rita,Tierry,390970,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG,2020-12-28
16,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",382748,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H,2020-12-28
17,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",376958,https://open.spotify.com/track/42P3wMiPfXQM93TYZotuPQ,2020-12-28
18,"Maçã Verde","MC Hariel",362050,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR,2020-12-28
19,"Cidade Inteira","Eric Land",355966,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF,2020-12-28
20,"Ele É Ele, Eu Sou Eu","Wesley Safadão",351170,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw,2020-12-28
21,"Tá Rocheda","Os Barões Da Pisadinha",345619,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK,2020-12-28
22,"Só Você","MC Rogerinho",345604,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o,2020-12-28
23,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",342272,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO,2020-12-28
24,"Sogra - Ao Vivo",Dilsinho,339111,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi,2020-12-28
25,"ALÔ AMBEV - funk remix","DJ Lucas Beat",336951,https://open.spotify.com/track/4yD8WmB9NJVz1qYLD98iS1,2020-12-28
26,"Quero Você do Jeito Que Quiser","Marília Mendonça",331478,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI,2020-12-28
27,"Nem Doeu - Ao Vivo","Matheus & Kauan",331164,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl,2020-12-28
28,"Oh Juliana",Niack,329246,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt,2020-12-28
29,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",318609,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc,2020-12-28
30,"Volta por Baixo - Ao Vivo","Henrique & Juliano",312392,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO,2020-12-28
31,"Amor e Fé - Acústico","Hungria Hip Hop",311754,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7,2020-12-28
32,Nêga,"Tarcísio do Acordeon",305555,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP,2020-12-28
33,"Facas - Ao Vivo","Diego & Victor Hugo",304330,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa,2020-12-28
34,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",294567,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS,2020-12-28
35,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",284120,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA,2020-12-28
36,"Espetinho - Ao Vivo","Gusttavo Lima",281441,https://open.spotify.com/track/1UF3sCkxXH4OE7ja83GRzj,2020-12-28
37,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",280333,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom,2020-12-28
38,"Comprei um Lança","Mc Jacaré",273734,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ,2020-12-28
39,"Desejando Eu (Ao Vivo)","Murilo Huff",272964,https://open.spotify.com/track/3056x1XkmICnQmji68rrft,2020-12-28
40,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",256603,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6,2020-12-28
41,"É Problema","Matheus & Kauan",251725,https://open.spotify.com/track/5gTgQBtNP08fUijxpEgmzF,2020-12-28
42,"Não Valeu","Wesley Safadão",251174,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud,2020-12-28
43,"Briga Feia - Ao Vivo","Henrique & Juliano",249697,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O,2020-12-28
44,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",249369,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv,2020-12-28
45,"Foi Pá Pum","Simone & Simaria",235267,https://open.spotify.com/track/6F7tttrdq7aUdxXVeo0nKp,2020-12-28
46,"Me Gusta (with Cardi B & Myke Towers)",Anitta,234798,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE,2020-12-28
47,"Ele Não Tem","Jonas Esticado",230442,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD,2020-12-28
48,positions,"Ariana Grande",224985,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-12-28
49,"Blinding Lights","The Weeknd",223739,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-12-28
50,"Vai Ter Que Aguentar","Mc Don Juan",222162,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2,2020-12-28
51,,,220699,https://open.spotify.com/track/74kCf4Yd2jr91yinngEt0P,2020-12-28
52,777-666,Matuê,217280,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn,2020-12-28
53,"Não Vai Embora",Dilsinho,217216,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd,2020-12-28
54,"Romance Desapegado","Japinha Conde",217053,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4,2020-12-28
55,"Último Beijo","Bruno & Marrone",214380,https://open.spotify.com/track/2pBEAodCImE4LgbKAG4bfz,2020-12-28
56,"Viva Voz - Ao Vivo Em São Paulo / 2019","Lauana Prado",213794,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj,2020-12-28
57,"Litrão - Ao Vivo Em Recife / 2020","Matheus & Kauan",211404,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh,2020-12-28
58,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",209911,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk,2020-12-28
59,"Eu Tenho Medo","Zé Vaqueiro",201292,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA,2020-12-28
60,"Desce Pro Play (PA PA PA)","Mc Zaac",195986,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ,2020-12-28
61,"Século 21","Leo Santana",195702,https://open.spotify.com/track/79Uf0vVa7HwWKSgdpTwtRm,2020-12-28
62,Ranking,"Jorge & Mateus",192659,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS,2020-12-28
63,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",192554,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt,2020-12-28
64,"Watermelon Sugar","Harry Styles",192307,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-12-28
65,LARISSA,"PEDRO SAMPAIO",192287,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL,2020-12-28
66,Deprê,"Marília Mendonça",187818,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd,2020-12-28
67,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",184039,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn,2020-12-28
68,"Faz a Pose","MC Teteu",179643,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4,2020-12-28
69,"Seu Beijo Joga Sujo","Avine Vinny",177490,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV,2020-12-28
70,"S de Saudade","Luíza & Maurílio",177361,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,2020-12-28
71,Hackearam-Me,Tierry,174145,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo,2020-12-28
72,"Don't Start Now","Dua Lipa",171228,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-12-28
73,"Manda Áudio","Di Propósito",170998,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84,2020-12-28
74,"se essa vida fosse um filme","GIULIA BE",170037,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0,2020-12-28
75,"Pode Sumir","Luíza & Maurílio",168847,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY,2020-12-28
76,Bandida,"Pabllo Vittar",166731,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9,2020-12-28
77,"Don't Say Goodbye (feat. Tove Lo)",Alok,163392,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq,2020-12-28
78,"Máquina do Tempo",Matuê,162757,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8,2020-12-28
79,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",161730,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt,2020-12-28
80,"Despedida - Ao Vivo","Wesley Safadão",161172,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg,2020-12-28
81,"Deus é por nós","MC Marks",160966,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ,2020-12-28
82,"menina solta","GIULIA BE",157366,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1,2020-12-28
83,TOMA,"Luísa Sonza",156794,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg,2020-12-28
84,"Esses Vícios","Zé Neto & Cristiano",156604,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4,2020-12-28
85,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",155242,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,2020-12-28
86,"Party On My Own (feat. FAULHABER)",Alok,154844,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl,2020-12-28
87,"Alive (It Feels Like)",Alok,154468,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ,2020-12-28
88,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",152373,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,2020-12-28
89,"É Só Botada","MC Levin",149325,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu,2020-12-28
90,Paypal,"Teto Mc",148962,https://open.spotify.com/track/1PIiIVeacU0Fj7Rm9lFlsx,2020-12-28
91,"Vingadora - Ao Vivo","Gusttavo Lima",148785,https://open.spotify.com/track/0vjQN0F7VjLSiw49em2hq1,2020-12-28
92,"WAP (feat. Megan Thee Stallion)","Cardi B",146909,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-12-28
93,"Marília Mendonça",BIN,145951,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF,2020-12-28
94,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",145565,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX,2020-12-28
95,"Graveto - Ao Vivo","Marília Mendonça",144823,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o,2020-12-28
96,BRABA,"Luísa Sonza",144335,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,2020-12-28
97,"Roses - Imanbek Remix","SAINt JHN",143986,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,2020-12-28
98,"Eu Vou Tirar Você Do Cabaré","Israell Muniz",143385,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy,2020-12-28
99,"Café e Amor - Ao Vivo","Gusttavo Lima",141751,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA,2020-12-28
100,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS & Makalo)","DJ Matt D",139596,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb,2020-12-28
101,"Deve ser horrível dormir sem mim","Manu Gavassi",137539,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j,2020-12-28
102,"Mood (feat. iann dior)",24kGoldn,135468,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-12-28
103,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",134183,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu,2020-12-28
104,34+35,"Ariana Grande",133821,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2020-12-28
105,Dynamite,BTS,131224,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020-12-28
106,"Tá Faltando Eu","Luan Estilizado",130069,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q,2020-12-28
107,"Pipa Voada (feat. Emicida)",Rashid,129717,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi,2020-12-28
108,"Dance Monkey","Tones And I",128789,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-12-28
109,Avançada,"MC Kevinho",128770,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1,2020-12-28
110,Privilégio,"MC Luan da BS",128561,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF,2020-12-28
111,Flores,Vitão,128208,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl,2020-12-28
112,Talarica,"Rennan da Penha",128132,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2,2020-12-28
113,"Prisoner (feat. Dua Lipa)","Miley Cyrus",126160,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,2020-12-28
114,"Libera Ela - Ao Vivo","Maiara & Maraisa",125562,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql,2020-12-28
115,Separei,"MC WM",124147,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE,2020-12-28
116,Cabaré,"Dj Guuga",123187,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D,2020-12-28
117,Mds,Kawe,122501,https://open.spotify.com/track/0QglpM23kl9ldvVdoYNZwF,2020-12-28
118,"Meia Noite","Zé Vaqueiro",120166,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56,2020-12-28
119,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",119851,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi,2020-12-28
120,"Então Toma - Ao Vivo","Matheus & Kauan",119188,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j,2020-12-28
121,"Mentira - Ao Vivo","Felipe Araújo",118423,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1,2020-12-28
122,"Tudo Aconteceu","MC Du Black",117887,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo,2020-12-28
123,"Cheirosa - Ao Vivo","Jorge & Mateus",117478,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,2020-12-28
124,"Kenny G",Matuê,117393,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW,2020-12-28
125,"Amor de Fim de Noite",Orochi,116881,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J,2020-12-28
126,"Meu Abrigo",Melim,116689,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe,2020-12-28
127,inesquecível,"GIULIA BE",116672,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh,2020-12-28
128,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",115681,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0,2020-12-28
129,"Senta no Fazendeiro","Mc Jacaré",115460,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT,2020-12-28
130,"Piece Of Your Heart - Alok Remix",MEDUZA,114737,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW,2020-12-28
131,"Beijo das Galáxias","Eric Land",114604,https://open.spotify.com/track/4z1hlWTFVq9ftrcCxxvcwt,2020-12-28
132,"Senta Concentrada (feat. MC WS)","MC Mari",113977,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T,2020-12-28
133,"Saudade Sua","Gusttavo Lima",112558,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi,2020-12-28
134,"On & On",Alok,110971,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat,2020-12-28
135,Adorei,"Grupo Menos É Mais",110633,https://open.spotify.com/track/6rfNbeEGCh8M5AAj879g0r,2020-12-28
136,"Sua Mãe Tá Nessa - Ao Vivo Em São Paulo / 2019","Lauana Prado",110047,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb,2020-12-28
137,"É Sal",Matuê,109284,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5,2020-12-28
138,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",108763,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,2020-12-28
139,"Therefore I Am","Billie Eilish",107754,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,2020-12-28
140,"Cuidado Que Eu Te Supero","Yasmin Santos",106814,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz,2020-12-28
141,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",106471,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr,2020-12-28
142,Confidencial,"Wesley Safadão",104906,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G,2020-12-28
143,Escorpião,Xamã,104401,https://open.spotify.com/track/46AFlLXnzZHZBxq44rVnsM,2020-12-28
144,"Supera - Ao Vivo","Marília Mendonça",104321,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz,2020-12-28
145,SENTADÃO,"PEDRO SAMPAIO",104293,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,2020-12-28
146,"Someone You Loved","Lewis Capaldi",103886,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-12-28
147,"Sentimento Seu Nenhum","DJ Lucas Beat",103771,https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke,2020-12-28
148,"Cabeça Voando","Os Barões Da Pisadinha",102784,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol,2020-12-28
149,"Deixa (feat. Ana Gabriela)",Lagum,102109,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp,2020-12-28
150,"Te Prometo",DENNIS,101899,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN,2020-12-28
151,"Quase uma Semana",BIN,101458,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih,2020-12-28
152,"A Pior Parte",Renno,101104,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV,2020-12-28
153,"Volume 3","Douglas & Vinicius",98518,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN,2020-12-28
154,Pupila,ANAVITÓRIA,97641,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,2020-12-28
155,"Break My Heart","Dua Lipa",97493,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-12-28
156,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",97405,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO,2020-12-28
157,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",96818,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe,2020-12-28
158,"E Nós Tem um Charme Que É da Hora","Mc Dricka",96774,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS,2020-12-28
159,"Ta Apaixonado Babaca","Dj Guuga",96680,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg,2020-12-28
160,"Rave Na Praia","MC Teteu",94224,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly,2020-12-28
161,"Lose Control",MEDUZA,93907,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020-12-28
162,"Revoada do Tubarão","MC Ryan SP",93210,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV,2020-12-28
163,"Na Raba Toma Tapão",Niack,92762,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe,2020-12-28
164,"Bebe e Vem Me Procurar","Raí Saia Rodada",92122,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq,2020-12-28
165,"Camisa Preta - Ao Vivo","Guilherme & Benuto",92101,https://open.spotify.com/track/29Ctas4IXYei0t9fGnnxgU,2020-12-28
166,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",92091,https://open.spotify.com/track/6qFTfWG7Hz3q9HxRpNVJo1,2020-12-28
167,"Ouvi Dizer",Melim,91841,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV,2020-12-28
168,Señorita,"Shawn Mendes",91521,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020-12-28
169,"Meu talismã",IZA,91320,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX,2020-12-28
170,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",90685,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB,2020-12-28
171,"Os Mandrake Curte a Vida","MC Paulin da Capital",90388,https://open.spotify.com/track/5J1xChbEwiI3q371r7mDOg,2020-12-28
172,"Head & Heart (feat. MNEK)","Joel Corry",89643,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2020-12-28
173,Morena,"MC Paulin da Capital",89627,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu,2020-12-28
174,"Só Você","Leo Santana",89579,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq,2020-12-28
175,"Renatinha (Ao Vivo)","Os Barões Da Pisadinha",88771,https://open.spotify.com/track/6XclJjdGPjNuB2Dl4yU0H3,2020-12-28
176,"Pot-Pourri: Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar / Deixa Acontecer - Ao Vivo","Grupo Menos É Mais",88287,https://open.spotify.com/track/03PztApOdNGJ1Cn9kDKRNr,2020-12-28
177,"Eu Feat. Você",Melim,88099,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui,2020-12-28
178,Roxinho,"Vitor Fernandes",87547,https://open.spotify.com/track/0ItJvt7npJ3Mw9mefto5Sn,2020-12-28
179,"Pra Você Guardei O Amor","Nando Reis",87509,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv,2020-12-28
180,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",87416,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE,2020-12-28
181,"Um Brinde pra Nós","Hungria Hip Hop",87338,https://open.spotify.com/track/2B7EEPMfJWOG7VWpCkBtZy,2020-12-28
182,"Nega Chegando","O Boy da Seresta",87290,https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3,2020-12-28
183,"Razão das Minhas Biritas","Luíza & Maurílio",87208,https://open.spotify.com/track/3qqfukkcLElVkOWFyzHmSk,2020-12-28
184,"Nem Guindaste","MC JottaPê",86880,https://open.spotify.com/track/7BImEFQe28sPY5AbIN2kqs,2020-12-28
185,"Um Pedido","Hungria Hip Hop",86865,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1,2020-12-28
186,Inamorável,"Luíza & Maurílio",86241,https://open.spotify.com/track/1uBsUw1g6w3xjpO9HYfAqi,2020-12-28
187,"Rain On Me (with Ariana Grande)","Lady Gaga",86039,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020-12-28
188,"Tempo Perdido","Legião Urbana",85860,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB,2020-12-28
189,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",85510,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf,2020-12-28
190,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,85378,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-12-28
191,Iluminado,Kawe,85289,https://open.spotify.com/track/3Y3LVTjdbZ35hGLhvYJxAq,2020-12-28
192,Believer,"Imagine Dragons",85002,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2020-12-28
193,Hb20,Tierry,84945,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ,2020-12-28
194,"Você Nem É Tudo Isso","Marília Mendonça",84772,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq,2020-12-28
195,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",84618,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF,2020-12-28
196,"Lençol Dobrado","João Gustavo e Murilo",84260,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY,2020-12-28
197,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",84238,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW,2020-12-28
198,"Surra de Cama","Xand Avião",84194,https://open.spotify.com/track/7eFezDGsbmX3bawb3rmtAr,2020-12-28
199,"Pontos de Exclamação - Vintage Culture & Future Class Remix","Jovem Dionisio",83829,https://open.spotify.com/track/25usEf5iGk9HL0LM9VTxue,2020-12-28
200,Uau!,"Costa Gold",83565,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze,2020-12-28
1,"MODO TURBO","Luísa Sonza",939646,https://open.spotify.com/track/0YqTL3nSL36OFdHwHoqCag,2020-12-29
2,"Meia Noite (Você tem meu Whatsapp)","Tarcísio do Acordeon",735184,https://open.spotify.com/track/6sPBi0qLI6KM3yXX56NxsA,2020-12-29
3,"Recairei - Ao Vivo","Os Barões Da Pisadinha",700612,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP,2020-12-29
4,"Amor ou o Litrão","Petter Ferraz",627688,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1,2020-12-29
5,"Lance Individual","Jorge & Mateus",602503,https://open.spotify.com/track/7GLWWrk1YlkPYqJK3ynIA0,2020-12-29
6,"Investe Em Mim","Jonas Esticado",569182,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7,2020-12-29
7,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",561260,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4,2020-12-29
8,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",530118,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs,2020-12-29
9,"Só Tem Eu","Zé Felipe",487533,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0,2020-12-29
10,"Rainha da Favela",LUDMILLA,468279,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu,2020-12-29
